"","target","bat_h","bat_2b","bat_hr","bat_bb","bat_so","bat_hbp","p_h","p_hr","p_bb","p_so","f_dp","bat_3b^0.39","bas_sb^0.24","bas_cs^0.23","f_e^-0.76","bat_1b","total_bases","saber"
"1410",74,1238,178,33,608,713,51,1319,35,648,760,126,9.51529089639493,11.0557645489871,9.20321125360271,1.30145888183233,1017.48470910361,1534.03058179279,710.199099943212
"1411",84,1343,204,37,543,665,56,1413,39,571,700,125,10.2784475664485,10.6339981775809,9.28967598970292,1.30153051922808,1091.72155243355,1678.5568951329,773.415239128488
"1412",75,1298,182,29,525,566,56,1374,31,556,599,137,9.69132887728342,9.70402964628494,8.18620943419066,1.30208453766882,1077.30867112272,1586.38265775457,730.086970198502
"1413",79,1429,211,26,483,487,42,1882,34,636,641,180,10.0320458456569,8.99318854413911,8.27050600810752,1.30015086962614,1181.96795415434,1738.06409169131,793.21871146707
"1414",93,1486,225,52,450,558,42,1732,61,524,650,126,9.86350865057982,9.0480276857247,6.64697460985315,1.30116675130162,1199.13649134942,1886.72701730116,872.221799139194
"1415",100,1523,282,121,567,659,42,1602,127,596,693,136,11.2697446305722,7.34893098064556,7.73311320538632,1.2993810596562,1108.73025536943,2190.53948926114,1029.8559412305
"1416",104,1669,302,142,623,602,43,1767,150,660,637,146,12.4189936750864,8.3370023302732,7.10048481571848,1.30174218859661,1212.58100632491,2421.83798735017,1142.92007859378
"1417",99,1582,231,100,523,560,56,1664,105,550,589,128,11.5533911761455,7.2644252133865,6.86079682587108,1.29507531786407,1239.44660882385,2136.10678235229,1008.7763651829
"1418",104,1656,246,112,555,550,51,1765,119,592,586,140,11.8959051597875,7.63046800657968,7.50047784951941,1.29369450322822,1286.10409484021,2261.79181031958,1070.02284059996
"1419",95,1616,264,104,509,448,42,1722,111,542,477,140,12.4189936750864,7.63046800657968,7.10048481571848,1.29520524404479,1235.58100632491,2216.83798735017,1040.74183556479
"1420",73,1547,260,116,494,507,42,1627,122,520,533,158,11.4833154356111,7.47218674771747,7.43109698637498,1.29595653361097,1159.51668456439,2177.96663087122,1026.63693030583
"1421",96,1586,276,127,675,610,43,1668,134,710,642,123,11.5533911761455,7.96428209857372,6.90195273040041,1.30078850785645,1171.44660882385,2266.10678235229,1071.35310978279
"1422",116,1729,306,166,668,636,56,1819,175,703,669,129,13.3874727353753,8.3692209209838,7.06170159795712,1.29964422027667,1243.61252726462,2559.77494547075,1214.70751125011
"1423",106,1660,283,140,591,572,56,1746,147,622,602,143,11.828416715834,6.76086056752783,6.5116364481651,1.29990073708852,1225.17158328417,2386.65683343167,1129.94658538095
"1424",93,1669,276,149,583,545,51,1756,157,613,573,160,11.4833154356111,6.76086056752783,6.11996713095119,1.29795543230932,1232.51668456439,2414.96663087122,1147.68667268143
"1425",113,1645,293,168,806,554,43,1730,177,536.5,583,130,12.0294280582211,7.89255495081593,7.13883046348521,1.29911098109809,1171.97057194178,2466.05885611644,1175.08806726367
"1426",98,1615,260,156,756,546,51,1744,168,536.5,590,132,11.6919383676756,7.92858368209117,6.94260766390674,1.29677625944141,1187.30806163232,2366.38387673535,1132.18763603399
"1427",99,1572,238,142,736,628,42,1654,149,774,661,159,10.4387031201668,7.66902511676718,6.22253283853235,1.29571134071905,1181.56129687983,2256.87740624033,1081.63250377609
"1428",106,1577,302,185,798,657,43,1681,197,536.5,700,180,10.6734647064768,8.43289738727373,5.14332179167555,1.29711038577767,1079.32653529352,2455.34692941295,1169.80459370125
"1429",114,1632,278,178,752,583,43,1751,191,807,625,171,10.0320458456569,7.74498924114431,5.79008038380534,1.29076243923413,1165.96795415434,2464.06409169131,1180.14099677256
"1430",93,1442,256,163,682,637,56,1517,171,717,670,166,10.8264335482522,7.13390600864588,5.67162849756961,1.29467700020091,1012.17356645175,2208.6528670965,1055.34230934177
"1431",106,1540,256,159,648,594,43,1620,167,682,625,206,10.3589628000037,6.76086056752783,5.48458887342707,1.29643203987328,1114.6410372,2293.71792560001,1096.92516182587
"1432",108,1503,235,114,622,585,51,1581,120,654,615,200,10.115010633361,7.59151536073121,5.48458887342707,1.29309683708796,1143.88498936664,2100.23002126672,997.369640438813
"1433",103,1420,229,105,656,591,42,1494,110,690,622,175,10.2784475664485,6.45262449091941,6.90195273040041,1.29571134071905,1075.72155243355,1984.5568951329,940.84426757261
"1434",87,1483,227,101,550,660,43,1560,106,579,694,179,11.4833154356111,8.40118439118763,5.35290437900384,1.29520524404479,1143.51668456439,2035.96663087122,962.532550790342
"1435",86,1431,201,99,659,604,56,1525,106,702,644,181,10.5176879208158,7.39047119306469,6.11996713095119,1.29785327727351,1120.48231207918,1950.03537584163,928.971825435024
"1436",92,1341,219,143,660,743,51,1411,150,694,782,183,9.51529089639493,6.55845017062523,5.6105896627489,1.2939831598663,969.484709103605,2008.03058179279,963.527870907387
"1437",102,1514,242,121,642,611,51,1593,127,675,643,159,11.3415038921322,5.15012572581081,4.67012733485554,1.28657737877476,1139.65849610787,2141.68300778426,1017.36373539396
"1438",102,1469,226,121,769,567,42,1545,127,809,596,205,10.3589628000037,7.08934012352622,5.28473944806696,1.2923089243385,1111.6410372,2078.71792560001,993.353919007511
"1439",103,1589,246,167,723,487,43,1672,176,761,512,198,11.1974000550293,6.17266975527516,5.06986743358442,1.28881691737483,1164.80259994497,2358.39480011006,1133.80185431432
"1440",103,1467,219,147,636,575,43,1543,155,669,605,200,9.24347446260256,7.92858368209117,5.84760004459553,1.29339914479984,1091.7565255374,2145.48694892521,1032.01195224855
"1441",100,1484,232,136,595,686,56,1561,143,626,722,209,10.0320458456569,6.80968502753102,6.01390097018055,1.29057938704349,1105.96795415434,2144.06409169131,1024.50686519658
"1442",106,1523,242,149,704,691,43,1634,160,755,741,195,9.77788709196816,5.73609038296346,6.1716709366244,1.29076243923413,1122.22211290803,2231.55577418394,1069.43003350913
"1443",108,1473,226,140,684,665,56,1550,147,720,700,208,10.2784475664485,5.73609038296346,5.95946694059038,1.29057938704349,1096.72155243355,2139.5568951329,1026.04409956821
"1444",101,1412,188,184,641,692,43,1485,194,674,728,189,9.94821985898307,6.95224497580954,4.83709662986251,1.29076243923413,1030.05178014102,2171.89643971797,1059.28351751517
"1445",102,1507,203,200,647,794,56,1585,210,681,835,225,9.94821985898307,6.76086056752783,5.73144033818381,1.29198015519987,1094.05178014102,2329.89643971797,1136.06938710894
"1446",97,1492,223,173,565,865,43,1570,182,594,910,191,8.36281450726582,6.55845017062523,5.41949379092621,1.29076243923413,1087.63718549273,2250.72562901453,1086.88597783937
"1447",83,1470,236,161,481,871,42,1546,169,506,916,168,8.4661445445662,6.39845819455907,4.58258347960868,1.29129759333753,1064.53385545543,2205.93228908913,1057.73992949019
"1448",102,1449,226,203,565,860,47,1524,214,594,905,170,8.4661445445662,5.93041444710285,4.67012733485554,1.29094312614989,1011.53385545543,2300.93228908913,1114.40901553203
"1449",109,1461,194,240,543,785,72,1461,240,543,785,180,8.25793736328901,5.15012572581081,4.09461281683788,1.28860727207457,1018.74206263671,2391.51587472658,1172.3049424534
"1450",96,1509,240,199,584,842,56,1509,199,584,842,151,6.98058841011198,6.11375654235863,5.06986743358442,1.29001554218328,1063.01941158989,2359.96117682022,1140.86848242199
"1451",105,1396,198,189,437,813,62,1405,190,440,818,163,7.70799248689177,6.11375654235863,4.83709662986251,1.28506186626062,1001.29200751311,2176.41598497378,1057.45803466305
"1452",99,1442,208,162,520,976,72,1442,162,520,976,158,7.70799248689177,6.76086056752783,4.09461281683788,1.28452366193919,1064.29200751311,2151.41598497378,1039.68506126545
"1453",77,1286,196,149,489,951,89,1286,149,489,951,166,7.2324626715183,5.66859915802551,4.30101219890416,1.29112149541025,933.767537328482,1943.46492534304,937.485160530045
"1454",71,1278,185,165,494,832,83,1302,168,503,848,145,7.93337441846182,6.55845017062523,5.14332179167555,1.29247031988558,920.066625581538,1973.86674883692,957.616293455092
"1455",72,1225,166,100,532,1043,56,1225,100,532,1043,144,5.18369954550798,7.17793229520226,5.6105896627489,1.29383965427457,953.816300454492,1701.36739909102,817.880754775859
"1456",83,1137,154,109,566,958,40,1137,109,566,958,142,7.59235194689354,8.20547893003567,6.32185251311788,1.29147146500136,866.407648053106,1633.18470389379,789.36474510428
"1457",80,1255,211,95,569,845,42,1263,96,573,850,159,8.668395196373,9.10216929064826,7.32437126958854,1.29020598959399,940.331604803627,1768.33679039275,836.989768138247
"1458",93,1381,208,111,588,808,51,1381,111,588,808,146,8.36281450726582,8.67810068090429,6.81912554536376,1.28982252509077,1053.63718549273,1938.72562901453,925.118740867184
"1459",82,1377,195,97,581,717,44,1377,97,581,717,159,8.56798633634651,7.66902511676718,6.5573797411403,1.28881691737483,1076.43201366365,1880.13597267269,895.624848471092
"1460",83,1346,210,108,513,720,51,1407,113,536,753,187,6.44305863238608,7.63046800657968,6.01390097018055,1.29164315426122,1021.55694136761,1892.88611726477,901.245697720405
"1461",80,1435,212,131,489,680,62,1435,131,489,680,172,5.18369954550798,6.39845819455907,5.95946694059038,1.29412504909297,1086.81630045449,2050.36739909102,983.406464554596
"1462",89,1451,220,101,515,690,50,1451,101,515,690,158,7.10780457688447,6.71134841363698,5.48458887342707,1.29198015519987,1122.89219542312,1988.21560915377,942.567296308537
"1463",84,1448,233,111,492,719,42,1466,112,498,728,150,8.15145038144351,8.6181596523671,6.77692382520265,1.29112149541025,1095.84854961856,2030.30290076289,961.866283469073
"1464",99,1524,235,122,479,628,51,1553,124,488,640,144,7.93337441846182,10.1923591100722,7.02246917279332,1.28942856088394,1159.06662558154,2140.86674883692,1017.82306315235
"1465",100,1576,267,184,533,681,56,1576,184,533,681,151,8.96152998078935,8.30452383592162,6.64697460985315,1.29020598959399,1116.03847001921,2412.92305996158,1155.89660978575
"1466",99,1480,227,124,502,691,69,1471,123,499,687,133,8.04328659940716,8.43289738727373,5.90404728706699,1.28583744114737,1120.95671340059,2095.08657319881,998.453369775207
"1467",103,1484,239,189,643,739,63,1484,189,643,739,160,7.59235194689354,8.06946387301018,5.54826445502029,1.29129759333753,1048.40764805311,2305.18470389379,1113.08282963511
"1468",89,1346,224,151,592,657,51,2038,229,536.5,995,151,7.47462018216802,7.51238485307416,6.06738871994857,1.28506186626062,963.525379817832,2037.94924036434,978.303308886086
"1469",79,1417,225,161,590,719,53,1417,161,590,719,158,7.93337441846182,7.43155257914948,6.06738871994857,1.28942856088394,1023.06662558154,2140.86674883692,1030.46365287794
"1470",91,1535,269,153,533,686,53,1535,153,533,686,157,8.25793736328901,7.99965715418044,5.90404728706699,1.29147146500136,1104.74206263671,2279.51587472658,1084.62794384002
"1471",87,1560,275,130,534,673,72,1560,130,534,673,177,7.35469423572852,7.13390600864588,5.67162849756961,1.29198015519987,1147.64530576427,2239.70938847146,1059.21550954581
"1472",98,1467,274,177,624,776,42,1476,178,628,781,173,7.2324626715183,9.97686184217296,6.46523485045123,1.28860727207457,1008.76753732848,2286.46492534304,1091.88726903849
"1473",90,1512,275,188,645,911,59,1512,188,645,911,153,6.15447619721736,9.58526307754409,6.22253283853235,1.28922749920218,1042.84552380278,2363.30895239443,1132.33141029997
"1474",89,1445,239,196,604,949,40,1445,196,604,949,155,5.00243110826315,8.67810068090429,5.95946694059038,1.28309747161603,1004.99756889174,2282.00486221653,1102.98386163282
"1475",86,1478,274,149,592,941,47,1487,150,596,947,162,4.1984423935165,9.77380186402442,5.73144033818381,1.29076243923413,1050.80155760648,2207.39688478703,1050.01167550873
"1476",74,1479,230,131,505,836,56,1488,132,508,841,184,6.15447619721736,9.56112380760385,6.77692382520265,1.28839463723263,1111.84552380278,2114.30895239443,1009.81235513029
"1477",71,1418,249,147,473,861,61,1418,147,473,861,181,5.52764049890682,8.79544213839731,5.54826445502029,1.29039392061503,1016.47235950109,2119.05528099781,1010.23195919471
"1478",88,1568,294,178,629,910,40,1568,178,629,910,166,6.30059943216861,5.93041444710285,5.48458887342707,1.28279739944361,1089.69940056783,2408.60119886434,1148.08916730966
"1479",100,1656,341,199,760,946,42,1518,285,536.5,1356,175,6.15447619721736,7.81947752870922,6.64697460985315,1.28657737877476,1109.84552380278,2606.30895239443,1237.61499944972
"1480",89,1536,315,137,703,957,51,1728,154,791,1077,136,8.04328659940716,6.85784359256521,5.41949379092621,1.27589735191672,1075.95671340059,2278.08657319881,1071.25875941749
"1481",92,1621,293,162,632,909,62,1621,162,632,909,146,6.85067066270533,8.40118439118763,6.11996713095119,1.27948114632759,1159.14932933729,2413.70134132541,1148.3313196794
"1482",96,1636,325,161,676,954,59,1636,161,676,954,156,6.15447619721736,8.49558989031001,6.69086526413868,1.28396750030445,1143.84552380278,2456.30895239443,1161.45338679377
"1483",114,1625,290,207,653,1025,61,1625,207,653,1025,146,7.2324626715183,9.91018177093124,6.90195273040041,1.28186502007343,1120.76753732848,2550.46492534304,1223.44466506105
"1484",98,1568,302,193,718,978,72,1568,193,718,978,130,7.82163714729927,8.64823898813891,6.64697460985315,1.28558300688413,1065.1783628527,2464.6432742946,1175.77087084111
"1485",88,1551,296,206,635,1013,57,1561,207,639,1019,136,6.44305863238608,8.52657805251546,6.22253283853235,1.28532451606946,1042.55694136761,2477.88611726477,1184.91610012588
"1486",96,1507,293,206,525,1048,65,1526,209,532,1061,134,5.69136086939904,10.1287638715667,6.5116364481651,1.28532451606946,1002.3086391306,2429.3827217388,1160.08685813489
"1487",104,1550,316,224,644,1178,72,1560,225,648,1185,118,4.1984423935165,8.55733306044444,5.67162849756961,1.28942856088394,1005.80155760648,2546.39688478703,1215.71307312762
"1488",101,1518,304,230,684,1042,81,1518,230,684,1042,126,4.61799769363253,8.46436442415961,5.35290437900384,1.28633453289017,979.382002306367,2521.23599538727,1206.96164844272
"1489",101,1483,281,242,670,982,80,1483,242,670,982,148,5.69136086939904,7.99965715418044,5.35290437900384,1.28218132276353,954.308639130601,2501.3827217388,1203.31218187346
"1490",95,1552,259,229,637,989,73,1552,229,637,989,151,5.00243110826315,7.99965715418044,4.9168886077011,1.28088114204465,1058.99756889174,2508.00486221653,1214.05681775239
"1491",97,1608,327,210,649,1053,72,1608,210,649,1053,145,5.85016653233442,9.58526307754409,5.48458887342707,1.28368238862429,1065.14983346767,2576.70033306467,1226.2647832299
"1492",88,1678,285,42,359,410,42,1999,50,428,488,111,13.1540286959358,10.9671436496864,7.46595899156733,1.30878935600564,1337.84597130406,2115.30805739187,960.716182216636
"1493",99,1631,280,45,409,349,56,1943,54,487,416,89,11.6229285572275,11.5246883423968,8.07075537488293,1.30620665457288,1294.37707144277,2069.24585711446,943.05800321136
"1494",90,1483,272,38,322,616,51,1780,46,386,739,79,11.7604310500492,10.6339981775809,8.81328774221716,1.30345246602949,1161.23956894995,1892.5208621001,856.716323589315
"1495",87,1358,211,33,336,649,43,1457,35,360,696,72,11.828416715834,9.77380186402442,6.7341759013112,1.30390071959574,1102.17158328417,1691.65683343167,771.500666160547
"1496",101,1434,280,26,412,668,51,1570,28,451,911,104,9.77788709196816,11.0027848858516,8.40692183605218,1.30502062975498,1118.22211290803,1811.55577418394,814.426707527049
"1497",87,1347,238,36,430,754,43,1505,40,480,836,96,9.69132887728342,10.5567163443707,7.73311320538632,1.30539168628554,1063.30867112272,1712.38265775457,780.562257983556
"1498",98,1423,249,25,429,504,56,1590,28,479,554,75,9.05669882767857,9.91018177093124,8.01164547105449,1.30520837392614,1139.94330117232,1765.11339765536,798.247894960634
"1499",72,1198,194,22,390,802,56,1268,23,413,769,72,9.51529089639493,9.18211792785433,7.28805434359766,1.3049250427998,972.484709103605,1477.03058179279,670.913618328237
"1500",101,1331,197,22,427,494,51,1409,23,452,683,97,12.4824017999904,11.1600401229877,9.79221490019956,1.30339472775216,1099.51759820001,1618.96480359998,736.131944733812
"1501",110,1483,206,21,442,424,56,1602,23,477,836,126,13.6719864021034,11.2789781364551,9.79221490019956,1.30273272909934,1242.3280135979,1779.34397280421,808.328738324025
"1502",108,1652,254,38,455,625,51,1772,41,488,536,107,12.915048105733,11.5724244008253,10.3085243091116,1.30254315234809,1347.08495189427,2045.83009621147,933.77070729922
"1503",106,1484,176,31,581,551,56,1582,33,619,587,124,11.9629058734998,11.6353821452581,10.3085243091116,1.30131394630315,1265.0370941265,1776.925811747,820.83036020673
"1504",46,1283,195,17,465,676,56,1367,18,496,720,126,11.4126901844608,9.48790433887406,8.01164547105449,1.30776872149916,1059.58730981554,1551.82538036892,703.858912451713
"1505",38,1283,179,20,430,668,56,1358,21,455,707,133,10.8264335482522,10.064278426833,7.32437126958854,1.30671652582131,1073.17356645175,1543.6528670965,703.550319142889
"1506",58,1372,187,18,461,550,51,1453,19,488,582,112,10.5959358208692,9.075184390786,8.01164547105449,1.30379087659508,1156.40406417913,1634.19187164174,743.795281843481
"1507",66,1315,157,28,434,614,42,1664,35,549,777,172,9.77788709196816,8.67810068090429,7.6681839655042,1.3049729814535,1120.22211290803,1575.55577418394,726.384567948019
"1508",42,1338,203,41,404,654,51,1548,47,467,757,111,11.7604310500492,9.075184390786,7.85955353214687,1.3053462646773,1082.23956894995,1687.5208621001,776.250988869531
