"","target","bat_h","bat_2b","bat_3b","bat_hr","bat_bb","bat_so","bas_sb","bas_cs","bat_hbp","p_h","p_hr","p_bb","p_so","f_e","f_dp","bat_1b","total_bases","saber"
"1388",82,1361,273,18,147,545,1062,66,48,65,1361,147,545,1062,101,132,923,2111,993.204128992381
"1389",75,1418,239,22,161,489,1050,88,42,63,1427,162,492,1057,145,139,996,2184,1038.3104145569
"1390",66,1325,264,24,125,492,1041,70,31,54,1333,126,495,1047,119,159,912,2012,939.260840979572
"1391",71,1376,289,20,185,512,1159,107,23,61,1376,185,512,1159,137,144,882,2260,1064.49295325526
"1392",83,1421,279,32,175,486,1075,153,40,48,1421,175,486,1075,106,146,935,2289,1074.17998290268
"1393",91,1490,187,98,10,240,437,101,49,0,1518,17,405,737,660,149,1195,1903,831.312099332426
"1394",114,1593,235,97,33,307,477,101,49,0,1518,50,465,722,668,149,1228,2121,936.081382507573
"1395",64,1256,130,86,22,396,694,144,49,0,1507,26,475,833,654,149,1018,1624,723.854842924948
"1396",54,1458,235,80,26,535,564,372,49,0,1776,32,652,687,765,149,1117,1931,854.655307598982
"1397",61,1429,113,43,6,52,101,101,49,0,1518,17,536.5,292,156,52,1267,1646,733.32653207085
"1398",59,1547,237,126,39,490,504,222,49,0,1816,46,575,592,407,128,1145,2153,943.476038338658
"1399",87,1373,233,75,22,401,562,193,49,0,1660,27,485,679,319,105,1043,1822,801.341227457469
"1400",99,1453,209,98,29,335,588,175,49,0,1559,31,359,631,295,97,1117,1945,856.529610469178
"1401",77,1335,177,66,25,391,750,217,49,0,1451,27,425,813.5,319,96,1067,1719,768.40850111233
"1402",97,1453,178,83,18,355,750,206,49,0,1559,19,381,813.5,292,74,1174,1851,820.035613569553
"1403",77,1377,164,73,16,333,750,225,49,0,1507,18,365,813.5,368,86,1124,1735,770.465590569639
"1404",54,1252,149,53,14,303,750,243,49,0,1317,15,319,813.5,356,82,1036,1549,691.53947843882
"1405",94,1345,176,80,21,498,750,309,49,0,1443,23,534,813.5,307,102,1068,1744,775.41135220405
"1406",81,1464,203,102,27,525,750,287,49,0,1560,29,560,813.5,341,106,1132,1952,862.290082422079
"1407",53,1407,179,84,19,493,750,263,49,0,1500,20,525,813.5,401,82,1125,1811,803.92075567748
"1408",61,1241,166,48,9,573,662,218,49,0,1331,10,615,710,307,101,1018,1530,684.78993274354
"1409",74,1203,157,55,13,607,748,264,201,0,1265,14,639,787,235,98,978,1509,676.706979240031
"1410",74,1238,178,53,33,608,713,211,142,0,1319,35,648,760,229,126,974,1621,734.575565563982
"1411",84,1343,204,62,37,543,665,188,49,0,1413,39,571,700,230,125,1040,1782,802.123334676848
"1412",75,1298,182,55,29,525,566,144,49,0,1374,31,556,599,238,137,1032,1677,756.253403705372
"1413",79,1429,211,59,26,483,487,116,49,0,1882,34,636,641,212,180,1133,1836,821.912249350959
"1414",93,1486,225,57,52,450,558,118,49,0,1732,61,524,650,225,126,1152,1981,898.190952141432
"1415",100,1523,282,75,121,567,659,67,86,0,1602,127,596,693,203,136,1045,2318,1058.09197895759
"1416",104,1669,302,92,142,623,602,94,68,0,1767,150,660,637,233,146,1133,2581,1177.4551788511
"1417",99,1582,231,79,100,523,560,65,62,0,1664,105,550,589,163,128,1172,2271,1041.94169021649
"1418",104,1656,246,84,112,555,550,74,79,0,1765,119,592,586,153,140,1214,2406,1104.78395591097
"1419",95,1616,264,92,104,509,448,74,68,0,1722,111,542,477,164,140,1156,2376,1078.65676912777
"1420",73,1547,260,78,116,494,507,70,77,0,1627,122,520,533,170,158,1093,2311,1057.23656173084
"1421",96,1586,276,79,127,675,610,83,63,0,1668,134,710,642,220,123,1104,2401,1101.40501200385
"1422",116,1729,306,108,166,668,636,95,67,0,1819,175,703,669,206,129,1149,2749,1254.11618673573
"1423",106,1660,283,83,140,591,572,54,54,0,1746,147,622,602,209,143,1154,2529,1161.5050278351
"1424",93,1669,276,78,149,583,545,54,46,0,1756,157,613,573,188,160,1166,2548,1176.9901191601
"1425",113,1645,293,86,168,806,554,81,69,0,1730,177,536.5,583,200,130,1098,2614,1205.3501952725
"1426",98,1615,260,81,156,756,546,82,64,0,1744,168,536.5,590,177,132,1118,2505,1161.72576802109
"1427",99,1572,238,64,142,736,628,75,48,0,1654,149,774,661,168,159,1128,2364,1105.45390070922
"1428",106,1577,302,67,185,798,657,97,30,0,1681,197,536.5,700,180,180,1023,2568,1191.65262628727
"1429",114,1632,278,59,178,752,583,77,40,0,1751,191,807,625,135,171,1117,2562,1200.30540767722
"1430",93,1442,256,69,163,682,637,62,38,0,1517,171,717,670,160,166,954,2325,1078.46676255204
"1431",106,1540,256,63,159,648,594,54,35,0,1620,167,682,625,174,206,1062,2399,1119.05992094661
"1432",108,1503,235,60,114,622,585,73,35,0,1581,120,654,615,149,200,1094,2200,1020.67345193295
"1433",103,1420,229,62,105,656,591,48,63,0,1494,110,690,622,168,175,1024,2088,964.816687484165
"1434",87,1483,227,78,101,550,660,96,33,0,1560,106,579,694,164,179,1077,2169,994.194226831108
"1435",86,1431,201,65,99,659,604,68,46,0,1525,106,702,644,187,181,1066,2059,955.221840301929
"1436",92,1341,219,53,143,660,743,50,37,0,1411,150,694,782,155,183,926,2095,981.586950253793
"1437",102,1514,242,76,121,642,611,28,24,0,1593,127,675,643,115,159,1075,2271,1046.63950651761
"1438",102,1469,226,63,121,769,567,61,32,0,1545,127,809,596,144,205,1059,2184,1017.16533029373
"1439",103,1589,246,74,167,723,487,43,29,0,1672,176,761,512,125,198,1102,2484,1160.13859343989
"1440",103,1467,219,50,147,636,575,82,41,0,1543,155,669,605,151,200,1051,2227,1049.77278104275
"1441",100,1484,232,59,136,595,686,55,44,0,1561,143,626,722,134,209,1057,2242,1046.20564879426
"1442",106,1523,242,56,149,704,691,36,47,0,1634,160,755,741,135,195,1076,2324,1089.40928576954
"1443",108,1473,226,62,140,684,665,36,43,0,1550,147,720,700,134,208,1045,2243,1048.59783117637
"1444",101,1412,188,58,184,641,692,58,26,0,1485,194,674,728,135,189,982,2268,1078.40549831747
"1445",102,1507,203,58,200,647,794,54,39,0,1585,210,681,835,142,225,1046,2426,1155.10983519472
"1446",97,1492,223,41,173,565,865,50,34,0,1570,182,594,910,135,191,1055,2316,1100.54980584587
"1447",83,1470,236,42,161,481,871,47,23,0,1546,169,506,916,138,168,1031,2273,1071.94403852154
"1448",102,1449,226,42,203,565,860,39,24,0,1524,214,594,905,136,170,978,2368,1127.27631951848
"1449",109,1461,194,40,240,543,785,28,18,0,1461,240,543,785,124,180,987,2455,1183.91567284255
"1450",96,1509,240,29,199,584,842,42,29,0,1509,199,584,842,131,151,1041,2404,1149.61436125604
"1451",105,1396,198,35,189,437,813,42,26,0,1405,190,440,818,109,163,974,2231,1068.35909270457
"1452",99,1442,208,35,162,520,976,54,18,0,1442,162,520,976,107,158,1037,2206,1051.37507919836
"1453",77,1286,196,31,149,489,951,35,20,0,1286,149,489,951,137,166,910,1991,947.441354554283
"1454",71,1278,185,37,165,494,832,50,30,0,1302,168,503,848,145,145,891,2032,969.302600851289
"1455",72,1225,166,17,100,532,1043,63,37,0,1225,100,532,1043,154,144,942,1725,823.599000823292
"1456",83,1137,154,34,109,566,958,90,50,0,1137,109,566,958,139,142,840,1686,801.213907055093
"1457",80,1255,211,44,95,569,845,120,74,0,1263,96,573,850,132,159,905,1839,853.314338693249
"1458",93,1381,208,41,111,588,808,105,61,0,1381,111,588,808,130,146,1021,2004,940.401395684069
"1459",82,1377,195,43,97,581,717,75,55,0,1377,97,581,717,125,159,1042,1949,912.468509288627
"1460",83,1346,210,25,108,513,720,74,44,0,1407,113,536,753,140,187,1003,1930,910.041438605615
"1461",80,1435,212,17,131,489,680,47,43,0,1435,131,489,680,156,172,1075,2074,988.916322201142
"1462",89,1451,220,30,101,515,690,53,35,0,1451,101,515,690,142,158,1100,2034,953.886610209456
"1463",84,1448,233,39,111,492,719,103,60,0,1466,112,498,728,137,150,1065,2092,976.4825470136
"1464",99,1524,235,37,122,479,628,166,66,0,1553,124,488,640,128,144,1130,2199,1031.61749175075
"1465",100,1576,267,47,184,533,681,93,57,0,1576,184,533,681,132,151,1078,2489,1171.44785038243
"1466",99,1480,227,38,124,502,691,97,42,0,1471,123,499,687,112,133,1091,2155,1012.4451050885
"1467",103,1484,239,34,189,643,739,86,36,0,1484,189,643,739,138,160,1022,2358,1123.61744717984
"1468",89,1346,224,33,151,592,657,71,45,0,2038,229,536.5,995,109,151,938,2089,988.907954737944
"1469",79,1417,225,37,161,590,719,69,45,0,1417,161,590,719,128,158,994,2199,1042.58406441559
"1470",91,1535,269,40,153,533,686,84,42,0,1535,153,533,686,139,157,1073,2343,1098.31721203779
"1471",87,1560,275,32,130,534,673,62,38,0,1560,130,534,673,142,177,1123,2289,1070.5174573113
"1472",98,1467,274,31,177,624,776,156,53,0,1476,178,628,781,124,173,985,2334,1101.33744247057
"1473",90,1512,275,23,188,645,911,139,48,0,1512,188,645,911,127,153,1026,2397,1139.03290063558
"1474",89,1445,239,16,196,604,949,105,43,0,1445,196,604,949,102,155,994,2304,1107.3031198401
"1475",86,1478,274,12,149,592,941,147,39,0,1487,150,596,947,135,162,1043,2223,1053.3874723892
"1476",74,1479,230,23,131,505,836,138,60,0,1488,132,508,841,123,184,1095,2148,1017.63196420186
"1477",71,1418,249,19,147,473,861,109,36,0,1418,147,473,861,133,181,1003,2146,1016.05951047771
"1478",88,1568,294,24,178,629,910,39,35,0,1568,178,629,910,101,166,1072,2444,1155.3500800226
"1479",100,1656,341,23,199,760,946,79,57,0,1518,285,536.5,1356,115,175,1093,2640,1244.23039095156
"1480",89,1536,315,38,137,703,957,56,34,0,1728,154,791,1077,82,136,1046,2338,1084.1090976348
"1481",92,1621,293,28,162,632,909,96,46,0,1621,162,632,909,91,146,1138,2456,1157.45757490632
"1482",96,1636,325,23,161,676,954,99,58,0,1636,161,676,954,105,156,1127,2490,1168.63195161805
"1483",114,1625,290,31,207,653,1025,153,63,0,1625,207,653,1025,98,146,1097,2598,1232.81800751069
"1484",98,1568,302,36,193,718,978,104,57,0,1568,193,718,978,111,130,1037,2521,1186.77087860449
"1485",88,1551,296,25,206,635,1013,100,48,57,1561,207,639,1019,110,136,1024,2515,1192.03677097439
"1486",96,1507,293,20,206,525,1048,163,54,65,1526,209,532,1061,110,134,988,2458,1165.53369460669
"1487",104,1550,316,12,224,644,1178,101,38,72,1560,225,648,1185,128,118,998,2562,1218.58880383501
"1488",101,1518,304,14,230,684,1042,98,33,81,1518,230,684,1042,114,126,970,2540,1210.34418573396
"1489",101,1483,281,20,242,670,982,84,33,80,1483,242,670,982,99,148,940,2530,1208.3206627662
"1490",95,1552,259,16,229,637,989,84,27,73,1552,229,637,989,95,151,1048,2530,1218.21737667611
"1491",97,1608,327,21,210,649,1053,139,35,72,1608,210,649,1053,104,145,1050,2607,1232.06667455264
"1492",88,1678,285,104,42,359,410,206,49,0,1999,50,428,488,394,111,1247,2297,1010.36609222546
"1493",99,1631,280,80,45,409,349,239,49,0,1943,54,487,416,317,89,1226,2206,980.481067081094
"1494",90,1483,272,82,38,322,616,188,49,0,1780,46,386,739,260,79,1091,2033,894.666760457166
"1495",87,1358,211,83,33,336,649,147,49,0,1457,35,360,696,268,72,1031,1834,811.097555821653
"1496",101,1434,280,56,26,412,750,208,49,0,1570,28,451,813.5,290,104,1072,1904,840.116768676477
"1497",87,1347,238,55,36,430,750,184,49,0,1505,40,480,813.5,298,96,1018,1803,805.379806314824
"1498",98,1423,249,48,25,429,750,153,49,0,1590,28,479,813.5,294,75,1101,1843,820.637549005696
"1499",72,1198,194,53,22,390,750,123,49,0,1268,23,413,813.5,288,72,929,1564,695.819541007364
"1500",101,1331,197,93,22,427,750,217,49,0,1409,23,452,813.5,259,97,1019,1780,781.864390026249
"1501",110,1483,206,113,21,442,750,224,49,0,1602,23,477,813.5,248,126,1143,1978,865.613051918799
"1502",108,1652,254,100,38,455,750,242,49,0,1772,41,488,813.5,245,107,1260,2220,982.528462395523
"1503",106,1484,176,85,31,581,551,246,200,0,1582,33,619,587,227,124,1192,1923,863.656560679401
"1504",46,1283,195,77,17,465,676,135,95,0,1367,18,496,720,360,126,994,1683,741.730839278047
"1505",38,1283,179,69,20,430,668,160,49,0,1358,21,455,707,330,133,1015,1660,737.750135982287
"1506",58,1372,187,66,18,461,550,119,49,0,1453,19,488,582,266,112,1101,1745,777.08877064409
"1507",66,1315,157,56,28,434,614,105,49,0,1664,35,549,777,289,172,1074,1668,754.105533593607
"1508",42,1338,203,82,41,404,654,119,49,0,1548,47,467,757,297,111,1012,1828,814.385349016758
"1509",50,1393,231,52,46,371,624,53,70,0,1465,48,390,656,281,133,1064,1866,840.645218247201
"1510",56,1585,271,68,87,449,598,72,58,0,1678,92,475,633,293,152,1159,2253,1024.19576169747
"1511",68,1482,241,66,117,460,622,63,66,0,1559,123,484,654,229,125,1058,2206,1016.745640099
"1512",74,1500,244,68,56,474,551,77,66,0,1599,60,505,587,240,135,1132,2048,923.069379322916
"1513",76,1555,268,63,67,399,514,84,70,0,1657,71,425,548,193,167,1157,2150,970.984906190718
"1514",94,1768,318,84,81,483,460,71,63,0,1884,86,515,490,228,158,1285,2497,1122.22745634353
"1515",104,1631,342,79,94,564,468,62,51,0,1727,100,597,496,194,131,1116,2413,1081.84627138478
"1516",112,1662,311,82,132,586,475,66,41,0,1795,143,633,513,160,126,1137,2533,1154.85087714427
"1517",107,1655,336,78,131,630,559,50,35,0,1741,138,663,588,153,127,1110,2540,1153.94453469697
"1518",114,1646,331,68,126,563,579,27,25,0,1754,134,600,617,149,161,1121,2491,1134.99680571576
"1519",99,1689,319,55,181,681,663,40,24,0,1777,190,716,697,129,149,1134,2661,1239.52289896661
"1520",85,1630,320,60,149,671,663,36,36,0,1749,160,720,711,218,130,1101,2517,1160.41972891335
"1521",73,1610,255,54,156,530,631,62,38,0,1739,168,572,681,212,179,1145,2441,1143.57054408609
"1522",63,1598,264,48,122,516,655,47,38,0,1737,133,561,712,205,163,1164,2324,1080.2119394848
"1523",56,1528,254,64,76,555,625,62,46,0,1618,80,588,662,220,161,1134,2138,973.409848055577
"1524",58,1500,298,64,101,625,598,102,51,0,1609,108,671,642,212,161,1037,2229,1013.34268413654
"1525",56,1503,259,66,104,645,629,69,56,0,1602,111,687,670,217,127,1074,2206,1012.38656036842
"1526",57,1463,255,56,110,585,690,50,35,0,1539,116,615,726,250,138,1042,2160,996.359970946664
"1527",67,1505,252,73,89,604,619,28,38,0,1583,94,635,651,210,158,1091,2170,989.075138049541
"1528",58,1383,224,48,35,463,515,46,47,0,1455,37,487,542,198,130,1076,1808,813.799730482232
"1529",52,1282,183,46,27,452,489,58,44,0,1349,28,475,514,170,156,1026,1638,738.843501525021
"1530",76,1435,178,49,38,444,515,44,34,0,1510,40,467,542,183,134,1170,1825,831.130559247521
"1531",56,1401,217,40,36,485,500,27,49,0,1513,39,524,540,164,173,1108,1806,818.215349432823
"1532",52,1385,231,54,42,507,625,41,32,0,1457,44,533,657,176,148,1058,1850,833.286619121519
"1533",88,1415,243,49,72,764,550,42,34,0,1489,76,804,579,119,189,1051,1972,905.45892086005
"1534",85,1400,225,52,86,824,519,38,26,0,1473,90,536.5,546,147,228,1037,1987,920.29184306563
"1535",55,1432,215,56,105,721,519,44,26,0,1506,110,758,546,163,219,1056,2074,965.927573847829
"1536",74,1453,276,45,107,712,594,49,38,0,1528,113,749,625,142,215,1025,2140,988.214276815477
"1537",62,1471,216,40,122,524,633,43,25,0,1547,128,551,666,143,169,1093,2133,1003.41682560788
"1538",54,1292,201,43,99,530,712,32,31,0,1359,104,558,749,175,171,949,1876,874.884532094275
"1539",66,1467,199,48,127,487,763,23,38,0,1543,134,512,803,154,183,1093,2143,1009.04601429599
"1540",62,1336,206,42,176,385,805,37,29,0,1415,186,408,852,132,172,912,2154,1020.77351350608
"1541",77,1364,206,53,145,475,786,23,38,0,1435,153,500,827,131,175,960,2111,991.071939401869
"1542",69,1455,243,45,123,506,821,36,25,0,1531,129,532,864,167,164,1044,2157,1005.2657769236
"1543",61,1350,217,47,91,584,777,58,22,0,1358,92,588,782,175,161,995,1934,896.176495910461
"1544",72,1467,220,58,116,556,803,76,21,0,1467,116,556,803,132,131,1073,2151,1000.96672162218
"1545",73,1356,225,38,95,529,829,47,26,0,1356,95,529,829,124,131,998,1942,902.657520348842
"1546",57,1321,216,29,166,548,1104,34,20,0,1321,166,548,1104,154,152,910,2093,996.440724964917
"1547",59,1294,186,59,110,521,1020,110,51,0,1294,110,521,1020,139,142,939,1928,897.883142233794
"1548",75,1275,215,57,71,426,994,134,51,0,1291,72,431,1006,141,156,932,1817,827.099824184411
"1549",62,1252,213,50,69,455,1025,133,59,0,1260,69,458,1031,133,121,920,1772,809.179005956373
"1550",82,1300,192,40,94,472,1022,147,61,0,1300,94,472,1022,145,136,974,1854,865.884242025765
"1551",89,1338,208,24,171,584,977,131,68,0,1338,171,584,977,141,152,935,2107,1009.97839503076
"1552",102,1392,196,25,161,545,1024,80,53,0,1401,162,548,1030,118,158,1010,2121,1018.39442688787
"1553",97,1304,204,30,140,484,926,91,50,0,1363,146,506,968,136,153,930,1988,943.020677724013
"1554",94,1431,216,28,147,595,919,128,57,0,1431,147,595,919,137,170,1040,2144,1021.17249255619
"1555",90,1315,205,37,132,568,876,164,93,0,1315,132,568,876,141,154,941,1990,939.877453608284
"1556",98,1376,220,33,151,609,846,183,82,0,1376,151,609,846,143,140,972,2115,1003.42210414946
"1557",63,1292,177,37,118,519,916,177,90,0,1300,119,522,922,191,137,960,1897,898.450117218026
"1558",69,1304,200,31,100,433,800,144,117,0,1304,100,433,800,179,145,973,1866,875.060724170904
"1559",54,1276,188,32,108,482,751,104,69,0,1276,108,482,751,174,137,948,1852,873.425220169412
"1560",83,1424,212,35,137,506,824,175,82,0,1424,137,506,824,130,115,1040,2117,1001.95280105867
"1561",95,1352,177,39,155,508,962,146,70,0,2009,230,755,1430,120,110,981,2072,989.943012122625
"1562",68,1286,211,27,149,582,948,232,87,0,1286,149,582,948,160,140,899,1998,950.225667716847
"1563",74,1447,237,28,121,524,872,235,98,0,1447,121,524,872,157,157,1061,2103,989.274870313944
"1564",77,1415,257,29,158,568,871,145,64,0,1415,158,568,871,146,159,971,2204,1039.68032223592
"1565",77,1475,230,34,155,508,861,117,58,0,1475,155,508,861,140,137,1056,2238,1060.46167780983
"1566",76,1370,213,25,163,553,983,139,61,0,1370,163,553,983,135,120,969,2122,1014.25882003725
"1567",99,1414,220,25,127,562,855,157,55,0,1414,127,562,855,129,159,1042,2065,978.54655708264
"1568",103,1379,209,22,164,651,992,141,54,0,1379,164,651,992,87,152,984,2124,1019.78431795508
"1569",84,1342,246,19,159,642,981,151,64,0,1342,159,642,981,107,150,918,2103,999.235850023849
"1570",96,1389,219,24,142,707,831,143,59,0,1389,142,707,831,125,158,1004,2082,992.706316323405
"1571",68,1408,260,21,158,622,1048,131,59,0,1408,158,622,1048,111,161,969,2184,1034.29448840016
"1572",72,1434,253,18,161,593,975,129,55,0,2038,229,536.5,1386,125,149,1002,2206,1049.11975324963
"1573",75,1458,257,20,190,636,1025,126,52,0,1640,214,716,1153,114,170,991,2325,1109.92398465478
"1574",78,1492,283,21,243,640,1114,58,35,0,1492,243,640,1114,102,195,945,2546,1214.87506145055
"1575",65,1451,274,23,197,642,1181,71,36,0,1451,197,642,1181,121,170,957,2362,1121.83496009405
"1576",74,1413,295,13,149,633,1122,131,47,0,1413,149,633,1122,141,155,956,2181,1026.33590411018
"1577",87,1430,287,20,235,770,1129,70,37,0,1430,235,770,1129,122,162,888,2462,1172.14802864032
"1578",92,1510,283,23,240,755,1166,40,15,52,1519,241,760,1173,135,165,964,2559,1221.84966350423
"1579",102,1469,334,22,199,640,1021,68,29,88,1469,199,640,1021,125,151,914,2444,1144.89395445259
"1580",96,1398,317,24,176,556,898,48,14,59,1398,176,556,898,107,145,881,2291,1069.07528901868
"1581",91,1545,336,15,189,608,1061,47,22,55,1545,189,608,1061,91,172,1005,2478,1165.66883330238
"1582",88,1476,310,20,155,537,819,31,22,52,1476,155,537,819,88,166,991,2291,1072.24893242131
"1583",93,1429,266,22,175,650,976,61,20,50,1429,175,650,976,84,173,966,2264,1074.115036183
"1584",36,1674,216,54,0,72,72,0,54,0,1518,0,536.5,1296,156,149,1404,1998,875.630769230769
"1585",76,1509,213,143,44,720,475,315,49,0,1910,56,536.5,601,648,149,1109,2140,940.033184632927
"1586",69,1446,194,97,37,443,621,165,49,0,1562,40,478,671,273,99,1118,1945,865.061143826835
"1587",91,1396,191,85,21,474,594,237,49,0,1478,22,502,629,184,104,1099,1820,805.885892436271
"1588",89,1426,192,45,11,270,354,101,49,0,1518,24,583,765,780,78,1178,1741,773.976878853959
"1589",109,1607,246,83,33,321,443,101,49,0,1518,55,531,732,156,149,1245,2118,938.392832788428
"1590",92,1600,253,151,39,232,643,101,49,0,1518,59,351,974,693,149,1157,2272,980.712781057785
"1591",80,1590,244,110,43,323,593,101,49,0,1518,62,467,858,697,149,1193,2183,961.916247919537
"1592",76,1370,230,98,25,454,836,341,49,0,1644,30,545,1003,764,149,1017,1871,817.431174253521
"1593",99,1473,223,108,38,369,576,529,49,0,1794,46,449,702,579,149,1104,2026,891.482769844873
"1594",66,1297,222,63,29,583,663,374,49,0,1592,36,716,814,556,149,983,1732,771.912349085869
"1595",56,1351,216,56,20,302,741,101,49,0,1954,29,437,1072,775,149,1059,1739,770.265835583507
"1596",101,1387,206,94,37,401,733,321,49,0,1971,53,570,1042,558,149,1050,1892,837.63415521785
"1597",99,1671,281,117,62,507,456,468,49,0,1518,82,668,601,620,149,1211,2372,1049.8458323608
"1598",86,1272,188,57,20,334,604,307,49,0,1585,25,416,753,528,149,1007,1634,726.460369191277
